date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:50:23	126646/126646	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2011:55:04%20GMT	https://piquant.qodeinteractive.com/system-title/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/system-title/index.html	(from https://piquant.qodeinteractive.com/)
06:50:23	39097/39097	---M--	200	added ('OK')	image/jpeg	etag:%2298b9-59e74c0d70ddf%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-image-4.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-image-4.jpg	(from https://piquant.qodeinteractive.com/)
06:50:23	126476/126476	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2014:11:08%20GMT	https://piquant.qodeinteractive.com/classic-title/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/classic-title/index.html	(from https://piquant.qodeinteractive.com/)
06:50:24	74119/74119	---M--	200	added ('OK')	image/jpeg	etag:%2212187-59e74c0db0962%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/new-parallax-1.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/new-parallax-1.jpg	(from https://piquant.qodeinteractive.com/)
06:50:24	47156/47156	---M--	200	added ('OK')	image/jpeg	etag:%22b834-59e74c0dd3028%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-1a.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-1a.jpg	(from https://piquant.qodeinteractive.com/)
06:50:24	127184/127184	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2017:28:33%20GMT	https://piquant.qodeinteractive.com/overlapping-title/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/overlapping-title/index.html	(from https://piquant.qodeinteractive.com/)
06:50:24	41988/41988	---M--	200	added ('OK')	image/jpeg	etag:%22a404-59e74c0dd5738%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-2a.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-2a.jpg	(from https://piquant.qodeinteractive.com/)
06:50:25	43509/43509	---M--	200	added ('OK')	image/jpeg	etag:%22a9f5-59e74c0dd14d0%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-31.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-31.jpg	(from https://piquant.qodeinteractive.com/)
06:50:25	126939/126939	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2001:08:48%20GMT	https://piquant.qodeinteractive.com/graphic-title/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/graphic-title/index.html	(from https://piquant.qodeinteractive.com/)
06:50:25	56662/56662	---M--	200	added ('OK')	image/jpeg	etag:%22dd56-59e74c0dd2858%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-4.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-4.jpg	(from https://piquant.qodeinteractive.com/)
06:50:25	126544/126544	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2019:30:03%20GMT	https://piquant.qodeinteractive.com/parallax-title/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/parallax-title/index.html	(from https://piquant.qodeinteractive.com/)
06:50:25	152049/152049	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2009:44:49%20GMT	https://piquant.qodeinteractive.com/latest-news/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/latest-news/index.html	(from https://piquant.qodeinteractive.com/)
06:50:26	53381/53381	---M--	200	added ('OK')	image/jpeg	etag:%22d085-59e74c0dd3be0%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-5.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-5.jpg	(from https://piquant.qodeinteractive.com/)
06:50:26	53579/53579	---M--	200	added ('OK')	image/jpeg	etag:%22d14b-59e74c0dd4f68%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-6.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-6.jpg	(from https://piquant.qodeinteractive.com/)
06:50:26	49027/49027	---M--	200	added ('OK')	image/jpeg	etag:%22bf83-59e74c0dd5738%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-7.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-7.jpg	(from https://piquant.qodeinteractive.com/)
06:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Oct%202021%2011:50:26%20GMT	https://piquant.qodeinteractive.com/grilled-chorizo-with-spicy-sauce/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/grilled-chorizo-with-spicy-sauce/index.html	(from https://piquant.qodeinteractive.com/)
06:50:27	51663/51663	---M--	200	added ('OK')	image/jpeg	etag:%22c9cf-59e74c0dd5f08%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-8.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/single-food-8.jpg	(from https://piquant.qodeinteractive.com/)
06:50:27	147996/147996	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2011:38:28%20GMT	https://piquant.qodeinteractive.com/brazilian-burger-with-egg/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/brazilian-burger-with-egg/index.html	(from https://piquant.qodeinteractive.com/)
06:50:27	147337/147337	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2010:49:37%20GMT	https://piquant.qodeinteractive.com/carne-asada-tacos/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/carne-asada-tacos/index.html	(from https://piquant.qodeinteractive.com/)
06:50:27	146710/146710	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2011:38:35%20GMT	https://piquant.qodeinteractive.com/green-chile-and-chicken-stew/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/green-chile-and-chicken-stew/index.html	(from https://piquant.qodeinteractive.com/)
06:50:27	43428/43428	---M--	200	added ('OK')	image/jpeg	etag:%22a9a4-59e74c0d12dfe%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/banner-image-1.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/banner-image-1.jpg	(from https://piquant.qodeinteractive.com/)
06:50:27	37466/37466	---M--	200	added ('OK')	image/jpeg	etag:%22925a-59e74c0d18bbd%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/banner-image-2.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/banner-image-2.jpg	(from https://piquant.qodeinteractive.com/)
06:50:28	37967/37967	---M--	200	added ('OK')	image/jpeg	etag:%22944f-59e74c0d1a32d%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/banner-image-3.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/banner-image-3.jpg	(from https://piquant.qodeinteractive.com/)
06:50:28	146412/146412	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2013:25:26%20GMT	https://piquant.qodeinteractive.com/julia-child/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/julia-child/index.html	(from https://piquant.qodeinteractive.com/)
06:50:28	161440/161440	---M--	200	added ('OK')	image/jpeg	etag:%22276a0-59e74c0dbdc51%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/new-parallax-2.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/new-parallax-2.jpg	(from https://piquant.qodeinteractive.com/)
06:50:28	1881/1881	---M--	200	added ('OK')	image/png	etag:%22759-59e74c0dd95b7%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/testimonials-icon.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/testimonials-icon.png	(from https://piquant.qodeinteractive.com/)
06:50:29	146750/146750	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2016:12:32%20GMT	https://piquant.qodeinteractive.com/sweet-and-sour-pork-chops/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/sweet-and-sour-pork-chops/index.html	(from https://piquant.qodeinteractive.com/)
06:50:29	49497/49497	---M--	200	added ('OK')	image/jpeg	etag:%22c159-59e74c0d14d3e%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-saffron-and-nougat-ice-cream.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-saffron-and-nougat-ice-cream.jpg	(from https://piquant.qodeinteractive.com/)
06:50:29	141425/141425	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Jun%202021%2007:44:29%20GMT	https://piquant.qodeinteractive.com/shop-three-columns/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/shop-three-columns/index.html	(from https://piquant.qodeinteractive.com/)
06:50:29	49004/49004	---M--	200	added ('OK')	image/jpeg	etag:%22bf6c-59e74c0d0b8ce%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-brazilian-burger-with-egg.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/b-brazilian-burger-with-egg.jpg	(from https://piquant.qodeinteractive.com/)
06:50:30	147253/147253	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2020:06:37%20GMT	https://piquant.qodeinteractive.com/shop-four-columns/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/shop-four-columns/index.html	(from https://piquant.qodeinteractive.com/)
06:50:30	139138/139138	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2012:45:39%20GMT	https://piquant.qodeinteractive.com/shop-four-columns-full-width/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/shop-four-columns-full-width/index.html	(from https://piquant.qodeinteractive.com/)
06:50:30	77280/77280	---M--	200	added ('OK')	image/jpeg	etag:%2212de0-59e74c0d56fd1%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-blog-31.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-blog-31.jpg	(from https://piquant.qodeinteractive.com/)
06:50:30	100534/100534	---M--	200	added ('OK')	image/jpeg	etag:%22188b6-59e74c0dc3241%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/parallax-3.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/parallax-3.jpg	(from https://piquant.qodeinteractive.com/)
06:50:30	140806/140806	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2011:55:11%20GMT	https://piquant.qodeinteractive.com/product/grilled-chorizo/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/product/grilled-chorizo/index.html	(from https://piquant.qodeinteractive.com/)
06:50:31	8277/8277	---M--	200	added ('OK')	image/png	etag:%222055-59e74c0d70ddf%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-logo-1.png	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-logo-1.png	(from https://piquant.qodeinteractive.com/)
06:50:31	137526/137526	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Jun%202021%2007:44:33%20GMT	https://piquant.qodeinteractive.com/headings/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/headings/index.html	(from https://piquant.qodeinteractive.com/)
06:50:31	11888/11888	---M--	200	added ('OK')	image/jpeg	etag:%222e70-59e74c0d6a84f%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-awards.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-awards.jpg	(from https://piquant.qodeinteractive.com/)
06:50:31	136986/136986	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Jun%202021%2007:44:34%20GMT	https://piquant.qodeinteractive.com/columns/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/columns/index.html	(from https://piquant.qodeinteractive.com/)
06:50:31	126278/126278	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2004:19:28%20GMT	https://piquant.qodeinteractive.com/blockquotes/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/blockquotes/index.html	(from https://piquant.qodeinteractive.com/)
06:50:31	4265/4265	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Oct%202021%2011:50:31%20GMT	https://piquant.qodeinteractive.com/cdn-cgi/l/email-protection	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/cdn-cgi/l/email-protection.html	(from https://piquant.qodeinteractive.com/)
06:50:32	35929/35929	---M--	200	added ('OK')	image/jpeg	etag:%228c59-59e74c0d715af%22	https://piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-opening-hours-background.jpg	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/uploads/2015/11/home-1-opening-hours-background.jpg	(from https://piquant.qodeinteractive.com/)
06:50:32	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22616eb975-4d7%22	https://piquant.qodeinteractive.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://piquant.qodeinteractive.com/)
06:50:32	126527/126527	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Jun%202021%2007:44:37%20GMT	https://piquant.qodeinteractive.com/custom-fonts/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/custom-fonts/index.html	(from https://piquant.qodeinteractive.com/)
06:50:32	10895/10895	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d15-5c478ceae29eb%22	https://piquant.qodeinteractive.com/wp-content/cache/minify/0fef6.js	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/cache/minify/0fef6.js	(from https://piquant.qodeinteractive.com/)
06:50:33	130860/130860	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2004:19:35%20GMT	https://piquant.qodeinteractive.com/lists/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/lists/index.html	(from https://piquant.qodeinteractive.com/)
06:50:33	129907/129907	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2018:59:26%20GMT	https://piquant.qodeinteractive.com/separators/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/separators/index.html	(from https://piquant.qodeinteractive.com/)
06:50:33	154051/154051	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2004:19:40%20GMT	https://piquant.qodeinteractive.com/icon/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/icon/index.html	(from https://piquant.qodeinteractive.com/)
06:50:33	6988/6988	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226037d40d-1b4c%22	https://export.qodethemes.com/_toolbar/assets/js/rbt-modules.js?ver=5.2.2	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/export.qodethemes.com/_toolbar/assets/js/rbt-modulesbb49.js	(from https://piquant.qodeinteractive.com/)
06:50:34	165983/165983	---MCZ	200	added ('OK')	text/html	date:Fri,%2011%20Jun%202021%2023:10:59%20GMT	https://piquant.qodeinteractive.com/tabbed-gallery/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/tabbed-gallery/index.html	(from https://piquant.qodeinteractive.com/)
06:50:34	151311/151311	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2004:19:50%20GMT	https://piquant.qodeinteractive.com/restaurant-menu/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/restaurant-menu/index.html	(from https://piquant.qodeinteractive.com/)
06:50:34	9565/9565	---M-Z	200	added ('OK')	application/x-javascript	etag:%22dd9-5c478ceadd013%22	https://piquant.qodeinteractive.com/wp-content/cache/minify/6d18f.js	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/cache/minify/6d18f.js	(from https://piquant.qodeinteractive.com/)
06:50:34	131580/131580	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2017:55:14%20GMT	https://piquant.qodeinteractive.com/client-logo-carousel/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/client-logo-carousel/index.html	(from https://piquant.qodeinteractive.com/)
06:50:35	129009/129009	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2022:00:52%20GMT	https://piquant.qodeinteractive.com/blog-posts/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/blog-posts/index.html	(from https://piquant.qodeinteractive.com/)
06:50:35	132562/132562	---MCZ	200	added ('OK')	text/html	date:Sun,%2013%20Jun%202021%2007:44:45%20GMT	https://piquant.qodeinteractive.com/testimonials/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/testimonials/index.html	(from https://piquant.qodeinteractive.com/)
06:50:35	1693/1693	---M-Z	200	added ('OK')	application/x-javascript	etag:%22398-5c478ceadf723%22	https://piquant.qodeinteractive.com/wp-content/cache/minify/3c2c7.js	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/cache/minify/3c2c7.js	(from https://piquant.qodeinteractive.com/)
06:50:35	124132/124132	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2017:54:54%20GMT	https://piquant.qodeinteractive.com/google-maps/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/google-maps/index.html	(from https://piquant.qodeinteractive.com/)
06:50:35	129352/129352	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2018:58:03%20GMT	https://piquant.qodeinteractive.com/interface-colors/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/interface-colors/index.html	(from https://piquant.qodeinteractive.com/)
06:50:35	466339/466339	---M-Z	200	added ('OK')	application/x-javascript	etag:%2221969-5c478ceadd3fb%22	https://piquant.qodeinteractive.com/wp-content/cache/minify/bf1c6.js	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/cache/minify/bf1c6.js	(from https://piquant.qodeinteractive.com/)
06:50:36	81247/81247	---M-Z	200	added ('OK')	application/x-javascript	etag:%224f29-5c478d19dd43d%22	https://piquant.qodeinteractive.com/wp-content/cache/minify/9e5ed.js	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/wp-content/cache/minify/9e5ed.js	(from https://piquant.qodeinteractive.com/)
06:50:36	131612/131612	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Jun%202021%2004:16:59%20GMT	https://piquant.qodeinteractive.com/buttons/	C:/Users/Reinaldo%20UFPS/Desktop/SISTEMAS/descargar_piquant/piquant/piquant.qodeinteractive.com/buttons/index.html	(from https://piquant.qodeinteractive.com/)
